name_metrics,team,position_metrics,minutes_metrics,duels_total_api_metrics,duels_won_api_metrics,goals_total_api_metrics,shots_total_api_metrics,assists_total_api_metrics,dribbles_attempts_api_metrics,dribbles_success_api_metrics,passes_key_api_metrics,passes_total_api_metrics,passes_accuracy_perc_metrics,tackles_total_api_metrics,interceptions_total_api_metrics,dribbles_success_perc_metrics,name_clean,team_clean_metrics,duels_total_p90_metrics,duels_won_p90_metrics,goals_p90_metrics,shots_total_p90_metrics,assists_p90_metrics,dribbles_attempts_p90_metrics,dribbles_success_p90_metrics,passes_key_p90_metrics,passes_total_p90_metrics,tackles_p90_metrics,interceptions_p90_metrics,league_metrics,name_pca,position_pca,minutes_pca,duels_total_api_pca,duels_won_api_pca,goals_total_api_pca,shots_total_api_pca,assists_total_api_pca,dribbles_attempts_api_pca,dribbles_success_api_pca,passes_key_api_pca,passes_total_api_pca,passes_accuracy_perc_pca,tackles_total_api_pca,interceptions_total_api_pca,dribbles_success_perc_pca,team_clean_pca,duels_total_p90_pca,duels_won_p90_pca,goals_p90_pca,shots_total_p90_pca,assists_p90_pca,dribbles_attempts_p90_pca,dribbles_success_p90_pca,passes_key_p90_pca,passes_total_p90_pca,tackles_p90_pca,interceptions_p90_pca,team_AS Roma,team_Atalanta,team_Bologna,team_Cagliari,team_Empoli,team_Fiorentina,team_Frosinone,team_Genoa,team_Inter,team_Juventus,team_Lazio,team_Lecce,team_Monza,team_Napoli,team_Salernitana,team_Sassuolo,team_Torino,team_Udinese,team_Verona,league_pca,team_Le Havre,team_Lens,team_Lille,team_Lorient,team_Lyon,team_Marseille,team_Metz,team_Monaco,team_Montpellier,team_Nantes,team_Nice,team_Paris Saint Germain,team_Reims,team_Rennes,team_Stade Brestois 29,team_Strasbourg,team_Toulouse,team_Almeria,team_Athletic Club,team_Atletico Madrid,team_Barcelona,team_Cadiz,team_Celta Vigo,team_Getafe,team_Girona,team_Las Palmas,team_Mallorca,team_Osasuna,team_Rayo Vallecano,team_Real Madrid,team_Real Sociedad,team_Sevilla,team_Valencia,team_Villarreal,name.1,team_clean.1,league.1,position.1,Cluster,Role_Label,minutes.1,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,name
G. Maggiore,Salernitana,Midfielder,1806.0,234.0,116.0,4.0,18.0,2.0,13.0,6.0,11.0,787.0,77.7,49.0,24.0,46.15384615384615,giulio maggiore,salernitana,11.661129568106311,5.780730897009966,0.1993355481727574,0.8970099667774086,0.0996677740863787,0.6478405315614618,0.2990033222591362,0.5481727574750831,39.21926910299003,2.441860465116279,1.196013289036545,Serie A,G. Maggiore,Midfielder,1806.0,234.0,116.0,4.0,18.0,2.0,13.0,6.0,11.0,787.0,77.7,49.0,24.0,46.15384615384615,salernitana,11.661129568106311,5.780730897009966,0.1993355481727574,0.8970099667774086,0.0996677740863787,0.6478405315614618,0.2990033222591362,0.5481727574750831,39.21926910299003,2.441860465116279,1.196013289036545,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c. cásseres,toulouse,ligue 1,midfielder,0,Deep-lying Playmaker,0.507267441860465,0.2609170100585259,0.6627518337764121,0.1157273352931742,0.4534714899787365,0.3874907496417149,0.415927261888863,0.6037659731438448,0.2922802771062726,G. Maggiore
G. Kastanos,Salernitana,Midfielder,1487.0,206.0,104.0,3.0,18.0,3.0,24.0,13.0,28.0,560.0,70.5,23.0,8.0,54.16666666666666,grigoris kastanos,salernitana,12.468056489576329,6.294552790854069,0.1815736381977135,1.089441829186281,0.1815736381977135,1.4525891055817082,0.7868190988567586,1.6946872898453262,33.89374579690652,1.3920645595158037,0.484196368527236,Serie A,G. Kastanos,Midfielder,1487.0,206.0,104.0,3.0,18.0,3.0,24.0,13.0,28.0,560.0,70.5,23.0,8.0,54.16666666666666,salernitana,12.468056489576329,6.294552790854069,0.1815736381977135,1.089441829186281,0.1815736381977135,1.4525891055817082,0.7868190988567586,1.6946872898453262,33.89374579690652,1.3920645595158037,0.484196368527236,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,omar mascarell,mallorca,la liga,midfielder,0,Deep-lying Playmaker,0.370639534883721,0.0656595597109914,0.6832299903514635,0.6681721758836545,0.5672449111821604,0.2413767544628664,0.272492577403137,0.51740662669734,0.3924846058893314,G. Kastanos
H. Diarra,Strasbourg,Midfielder,2313.0,253.0,118.0,3.0,25.0,1.0,53.0,33.0,21.0,848.0,84.1,30.0,18.0,62.264150943396224,habib diarra,strasbourg,9.844357976653695,4.591439688715953,0.1167315175097276,0.9727626459143968,0.0389105058365758,2.062256809338521,1.2840466926070038,0.8171206225680935,32.99610894941634,1.1673151750972763,0.7003891050583657,Ligue 1,H. Diarra,Midfielder,2313.0,253.0,118.0,3.0,25.0,1.0,53.0,33.0,21.0,848.0,84.1,30.0,18.0,62.264150943396224,strasbourg,9.844357976653695,4.591439688715953,0.1167315175097276,0.9727626459143968,0.0389105058365758,2.062256809338521,1.2840466926070038,0.8171206225680935,32.99610894941634,1.1673151750972763,0.7003891050583657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ligue 1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pablo barrios,atletico madrid,la liga,midfielder,0,Deep-lying Playmaker,0.365188953488372,0.19874701562733,0.7451126622439757,0.6397208755874462,0.4830580144339134,0.2620662158050332,0.4352054333753297,0.4108872872351298,0.4367284270449084,H. Diarra
H. Keïta,Clermont Foot,Midfielder,1270.0,160.0,91.0,1.0,14.0,0.0,24.0,14.0,10.0,669.0,87.6,34.0,28.0,58.333333333333336,habib keita,clermont foot,11.338582677165354,6.448818897637796,0.0708661417322834,0.9921259842519684,0.0,1.7007874015748032,0.9921259842519684,0.7086614173228346,47.40944881889765,2.409448818897638,1.984251968503937,Ligue 1,H. Keïta,Midfielder,1270.0,160.0,91.0,1.0,14.0,0.0,24.0,14.0,10.0,669.0,87.6,34.0,28.0,58.333333333333336,clermont foot,11.338582677165354,6.448818897637796,0.0708661417322834,0.9921259842519684,0.0,1.7007874015748032,0.9921259842519684,0.7086614173228346,47.40944881889765,2.409448818897638,1.984251968503937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ligue 1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m. guendouzi,lazio,serie a,midfielder,1,Positional Anchor,0.660610465116279,0.4175782188194537,0.5249857432941769,0.2518595824970981,0.3723363950192019,0.6106981850944873,0.5635816759879677,0.4920515580069675,0.3839694969367989,H. Keïta
H. Çalhanoğlu,Inter,Midfielder,2576.0,212.0,122.0,13.0,45.0,3.0,14.0,7.0,53.0,2150.0,62.0,66.0,24.0,50.0,hakan çalhanoğlu,inter,7.406832298136647,4.262422360248447,0.4541925465838509,1.5722049689440991,0.1048136645962733,0.4891304347826087,0.2445652173913043,1.8517080745341616,75.11645962732919,2.3059006211180124,0.8385093167701864,Serie A,H. Çalhanoğlu,Midfielder,2576.0,212.0,122.0,13.0,45.0,3.0,14.0,7.0,53.0,2150.0,62.0,66.0,24.0,50.0,inter,7.406832298136647,4.262422360248447,0.4541925465838509,1.5722049689440991,0.1048136645962733,0.4891304347826087,0.2445652173913043,1.8517080745341616,75.11645962732919,2.3059006211180124,0.8385093167701864,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,andrey santos,strasbourg,ligue 1,midfielder,0,Deep-lying Playmaker,0.1010174418604651,0.2817470506605606,0.7067281102929451,0.7528983101099842,0.5896568494649892,0.6563268973397807,0.7795529808143988,0.3063976217600327,0.4744975985434976,H. Çalhanoğlu
H. Rafia,Lecce,Midfielder,1210.0,203.0,99.0,1.0,8.0,0.0,26.0,12.0,15.0,461.0,71.2,44.0,11.0,46.15384615384615,hamza rafia,lecce,15.099173553719009,7.363636363636363,0.0743801652892562,0.5950413223140496,0.0,1.9338842975206607,0.8925619834710744,1.115702479338843,34.289256198347104,3.2727272727272725,0.8181818181818181,Serie A,H. Rafia,Midfielder,1210.0,203.0,99.0,1.0,8.0,0.0,26.0,12.0,15.0,461.0,71.2,44.0,11.0,46.15384615384615,lecce,15.099173553719009,7.363636363636363,0.0743801652892562,0.5950413223140496,0.0,1.9338842975206607,0.8925619834710744,1.115702479338843,34.289256198347104,3.2727272727272725,0.8181818181818181,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s. magassa,monaco,ligue 1,midfielder,0,Deep-lying Playmaker,0.2870639534883721,0.0822294814566615,0.7173079118800314,0.7018306741403502,0.4843589553706195,0.6117276437779288,0.4972768105657986,0.4643382640196452,0.5300920940402492,H. Rafia
H. Hateboer,Atalanta,Midfielder,1103.0,74.0,35.0,0.0,9.0,1.0,9.0,6.0,22.0,450.0,83.4,12.0,4.0,66.66666666666666,hans hateboer,atalanta,6.038077969174978,2.8558476881233004,0.0,0.7343608340888486,0.0815956482320942,0.7343608340888486,0.4895738893925657,1.7951042611060744,36.71804170444243,0.9791477787851316,0.3263825929283771,Serie A,H. Hateboer,Midfielder,1103.0,74.0,35.0,0.0,9.0,1.0,9.0,6.0,22.0,450.0,83.4,12.0,4.0,66.66666666666666,atalanta,6.038077969174978,2.8558476881233004,0.0,0.7343608340888486,0.0815956482320942,0.7343608340888486,0.4895738893925657,1.7951042611060744,36.71804170444243,0.9791477787851316,0.3263825929283771,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pepelu,valencia,la liga,midfielder,0,Deep-lying Playmaker,1.0,0.3707839711042417,0.6981513618496055,0.4512248853549092,0.5124813362867437,0.6404842802076087,0.4780485577925659,0.2859133164212373,0.1954562967780968,H. Hateboer
H. Mkhitaryan,Inter,Midfielder,2804.0,234.0,125.0,2.0,28.0,7.0,36.0,19.0,40.0,1602.0,86.5,62.0,29.0,52.77777777777778,henrikh mkhitaryan,inter,7.510699001426533,4.012125534950071,0.0641940085592011,0.8987161198288159,0.2246790299572039,1.1554921540656204,0.6098430813124108,1.2838801711840229,51.41940085592012,1.9900142653352355,0.9308131241084164,Serie A,H. Mkhitaryan,Midfielder,2804.0,234.0,125.0,2.0,28.0,7.0,36.0,19.0,40.0,1602.0,86.5,62.0,29.0,52.77777777777778,inter,7.510699001426533,4.012125534950071,0.0641940085592011,0.8987161198288159,0.2246790299572039,1.1554921540656204,0.6098430813124108,1.2838801711840229,51.41940085592012,1.9900142653352355,0.9308131241084164,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,r. freuler,bologna,serie a,midfielder,0,Deep-lying Playmaker,0.7554505813953489,0.1441928831021545,0.7233331152390243,0.7173662818789421,0.3946221793463985,0.5312565570910843,0.3000122408237654,0.4576208082297936,0.3912582152398072,H. Mkhitaryan
H. Boudaoui,Nice,Midfielder,1612.0,203.0,114.0,2.0,16.0,0.0,39.0,22.0,21.0,691.0,83.8,40.0,11.0,56.41025641025641,hicham boudaoui,nice,11.333746898263026,6.364764267990075,0.1116625310173697,0.8933002481389578,0.0,2.177419354838709,1.228287841191067,1.1724565756823822,38.579404466501245,2.2332506203473947,0.6141439205955335,Ligue 1,H. Boudaoui,Midfielder,1612.0,203.0,114.0,2.0,16.0,0.0,39.0,22.0,21.0,691.0,83.8,40.0,11.0,56.41025641025641,nice,11.333746898263026,6.364764267990075,0.1116625310173697,0.8933002481389578,0.0,2.177419354838709,1.228287841191067,1.1724565756823822,38.579404466501245,2.2332506203473947,0.6141439205955335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ligue 1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n. nández,cagliari,serie a,midfielder,1,Positional Anchor,0.6547965116279069,0.4457147194621561,0.5819314144408932,0.1898360952229542,0.4180805121692256,0.2332583858138613,0.339210694811157,0.4025686366680585,0.2540937706386016,H. Boudaoui
H. Aouar,AS Roma,Midfielder,756.0,100.0,48.0,4.0,10.0,0.0,18.0,11.0,10.0,346.0,83.6,16.0,4.0,61.11111111111112,houssem aouar,roma,11.904761904761903,5.7142857142857135,0.4761904761904761,1.1904761904761905,0.0,2.142857142857143,1.3095238095238095,1.1904761904761905,41.19047619047619,1.9047619047619049,0.4761904761904761,Serie A,H. Aouar,Midfielder,756.0,100.0,48.0,4.0,10.0,0.0,18.0,11.0,10.0,346.0,83.6,16.0,4.0,61.11111111111112,roma,11.904761904761903,5.7142857142857135,0.4761904761904761,1.1904761904761905,0.0,2.142857142857143,1.3095238095238095,1.1904761904761905,41.19047619047619,1.9047619047619049,0.4761904761904761,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,j. cajuste,napoli,serie a,midfielder,0,Deep-lying Playmaker,0.1653343023255813,0.3927959364269429,0.6870679528766468,0.7003899892730704,0.3238475894992664,0.2015749373323946,0.5180044455701285,0.4703599055512346,0.4691478674996876,H. Aouar
Hugo Álvarez,Celta Vigo,Midfielder,762.0,93.0,44.0,1.0,8.0,1.0,26.0,16.0,19.0,371.0,83.5,14.0,5.0,61.53846153846154,hugo alvarez,celta vigo,10.984251968503935,5.196850393700787,0.1181102362204724,0.9448818897637796,0.1181102362204724,3.070866141732284,1.889763779527559,2.2440944881889764,43.81889763779528,1.653543307086614,0.5905511811023622,La Liga,Hugo Álvarez,Midfielder,762.0,93.0,44.0,1.0,8.0,1.0,26.0,16.0,19.0,371.0,83.5,14.0,5.0,61.53846153846154,celta vigo,10.984251968503935,5.196850393700787,0.1181102362204724,0.9448818897637796,0.1181102362204724,3.070866141732284,1.889763779527559,2.2440944881889764,43.81889763779528,1.653543307086614,0.5905511811023622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Liga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,g. kastanos,salernitana,serie a,midfielder,2,Final-Third Playmaker,0.339389534883721,0.5302149484051438,0.6816835732270612,0.6588826888428735,0.428662098296428,0.3412768218734305,0.5320404071228996,0.4371528415116912,0.2338275077420061,Hugo Álvarez
Hugo Guillamón,Valencia,Midfielder,1306.0,129.0,66.0,1.0,3.0,0.0,2.0,2.0,9.0,685.0,81.2,24.0,12.0,100.0,hugo guillamon,valencia,8.889739663093415,4.548238897396631,0.0689127105666156,0.2067381316998468,0.0,0.1378254211332312,0.1378254211332312,0.6202143950995406,47.2052067381317,1.653905053598775,0.8269525267993875,La Liga,Hugo Guillamón,Midfielder,1306.0,129.0,66.0,1.0,3.0,0.0,2.0,2.0,9.0,685.0,81.2,24.0,12.0,100.0,valencia,8.889739663093415,4.548238897396631,0.0689127105666156,0.2067381316998468,0.0,0.1378254211332312,0.1378254211332312,0.6202143950995406,47.2052067381317,1.653905053598775,0.8269525267993875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Liga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,e. zhegrova,lille,ligue 1,midfielder,2,Final-Third Playmaker,0.6667877906976745,0.7072455672110607,0.6954028973165101,0.7410416570241013,0.5078874246099342,0.295163573202497,0.5331747638144544,0.4075362606735418,0.5443527667124425,Hugo Guillamón
H. Magnetti,Stade Brestois 29,Midfielder,2355.0,212.0,105.0,2.0,23.0,0.0,37.0,26.0,24.0,1110.0,88.2,49.0,18.0,70.27027027027027,hugo magnetti,brest,8.101910828025478,4.012738853503184,0.0764331210191082,0.8789808917197451,0.0,1.414012738853503,0.9936305732484076,0.9171974522292992,42.4203821656051,1.872611464968153,0.6878980891719745,Ligue 1,H. Magnetti,Midfielder,2355.0,212.0,105.0,2.0,23.0,0.0,37.0,26.0,24.0,1110.0,88.2,49.0,18.0,70.27027027027027,brest,8.101910828025478,4.012738853503184,0.0764331210191082,0.8789808917197451,0.0,1.414012738853503,0.9936305732484076,0.9171974522292992,42.4203821656051,1.872611464968153,0.6878980891719745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ligue 1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n. el aynaoui,lens,ligue 1,midfielder,1,Positional Anchor,0.3680959302325581,0.3980300052092692,0.6046029726542017,0.1888605157805363,0.4870752152298064,0.4546582789920181,0.6572907815672706,0.4562072055196055,0.4368937660383414,H. Magnetti
Hugo Sotelo,Celta Vigo,Midfielder,720.0,86.0,34.0,0.0,6.0,1.0,15.0,9.0,15.0,554.0,87.6,20.0,2.0,60.0,hugo sotelo,celta vigo,10.75,4.25,0.0,0.75,0.125,1.875,1.125,1.875,69.25,2.5,0.25,La Liga,Hugo Sotelo,Midfielder,720.0,86.0,34.0,0.0,6.0,1.0,15.0,9.0,15.0,554.0,87.6,20.0,2.0,60.0,celta vigo,10.75,4.25,0.0,0.75,0.125,1.875,1.125,1.875,69.25,2.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Liga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,brahim díaz,real madrid,la liga,midfielder,2,Final-Third Playmaker,0.362281976744186,0.7812195116732668,0.768814951740659,0.8185896055545483,0.544005409884498,0.5224802007639745,0.5065498880820691,0.6695507170114902,0.1451451170758536,Hugo Sotelo
H. Haraldsson,Lille,Midfielder,1287.0,126.0,56.0,2.0,10.0,0.0,32.0,15.0,15.0,535.0,0.0,12.0,3.0,46.875,hákon arnór haraldsson,lille,8.811188811188812,3.916083916083916,0.1398601398601398,0.6993006993006993,0.0,2.237762237762238,1.048951048951049,1.048951048951049,37.41258741258741,0.8391608391608392,0.2097902097902098,Ligue 1,H. Haraldsson,Midfielder,1287.0,126.0,56.0,2.0,10.0,0.0,32.0,15.0,15.0,535.0,0.0,12.0,3.0,46.875,lille,8.811188811188812,3.916083916083916,0.1398601398601398,0.6993006993006993,0.0,2.237762237762238,1.048951048951049,1.048951048951049,37.41258741258741,0.8391608391608392,0.2097902097902098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ligue 1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unai gómez,athletic club,la liga,midfielder,1,Positional Anchor,0.1140988372093023,0.4661692503828571,0.5557572283442952,0.8116240362257238,0.582698696517578,0.4434412427678843,0.502130564763602,0.2662681612406649,0.2565142813606959,H. Haraldsson
İ. Gündoğan,Barcelona,Midfielder,2998.0,223.0,114.0,5.0,32.0,9.0,54.0,34.0,97.0,2336.0,58.0,31.0,21.0,62.96296296296296,i. gundogan,barcelona,6.694462975316878,3.422281521014009,0.1501000667111407,0.9606404269513008,0.2701801200800534,1.62108072048032,1.0206804536357572,2.9119412941961307,70.12675116744497,0.9306204136090728,0.6304202801867912,La Liga,İ. Gündoğan,Midfielder,2998.0,223.0,114.0,5.0,32.0,9.0,54.0,34.0,97.0,2336.0,58.0,31.0,21.0,62.96296296296296,barcelona,6.694462975316878,3.422281521014009,0.1501000667111407,0.9606404269513008,0.2701801200800534,1.62108072048032,1.0206804536357572,2.9119412941961307,70.12675116744497,0.9306204136090728,0.6304202801867912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Liga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,rodrigo riquelme,atletico madrid,la liga,midfielder,2,Final-Third Playmaker,0.3524709302325581,0.7119097737691757,0.6470108779513631,0.7544810842404526,0.3200707149046062,0.4060856067220681,0.6422888466949513,0.5204582265111277,0.5048809736344048,İ. Gündoğan
I. Rakitić,Sevilla,Midfielder,1426.0,120.0,69.0,2.0,21.0,1.0,17.0,8.0,49.0,934.0,42.0,30.0,14.0,47.05882352941176,i. rakitic,sevilla,7.573632538569424,4.354838709677419,0.126227208976157,1.3253856942496494,0.0631136044880785,1.072931276297335,0.5049088359046283,3.0925666199158486,58.94810659186536,1.893408134642356,0.8835904628330995,La Liga,I. Rakitić,Midfielder,1426.0,120.0,69.0,2.0,21.0,1.0,17.0,8.0,49.0,934.0,42.0,30.0,14.0,47.05882352941176,sevilla,7.573632538569424,4.354838709677419,0.126227208976157,1.3253856942496494,0.0631136044880785,1.072931276297335,0.5049088359046283,3.0925666199158486,58.94810659186536,1.893408134642356,0.8835904628330995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Liga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,o. duda,verona,serie a,midfielder,1,Positional Anchor,0.6944040697674418,0.4208647133670984,0.6684578933456341,0.1042299087883757,0.3319627373231695,0.3113149751746393,0.4458770788242884,0.3756430982282355,0.258082585929668,I. Rakitić
I. Sulemana,Cagliari,Midfielder,1344.0,140.0,69.0,2.0,10.0,0.0,17.0,9.0,4.0,436.0,79.9,36.0,7.0,52.94117647058824,ibrahim sulemana,cagliari,9.375,4.620535714285714,0.1339285714285714,0.6696428571428571,0.0,1.1383928571428572,0.6026785714285714,0.2678571428571428,29.196428571428573,2.4107142857142856,0.46875,Serie A,I. Sulemana,Midfielder,1344.0,140.0,69.0,2.0,10.0,0.0,17.0,9.0,4.0,436.0,79.9,36.0,7.0,52.94117647058824,cagliari,9.375,4.620535714285714,0.1339285714285714,0.6696428571428571,0.0,1.1383928571428572,0.6026785714285714,0.2678571428571428,29.196428571428573,2.4107142857142856,0.46875,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n. gudelj,sevilla,la liga,midfielder,0,Deep-lying Playmaker,0.4327761627906977,0.208367597660817,0.6838096927090217,0.4203603929399861,0.5494185055438504,0.516407298681474,0.5010342651167672,0.5002485634046608,0.4827243416786227,I. Sulemana
I. Sissoko,Strasbourg,Midfielder,1639.0,201.0,101.0,0.0,8.0,1.0,18.0,11.0,12.0,747.0,81.6,47.0,19.0,61.11111111111112,ibrahima sissoko,strasbourg,11.037217815741306,5.546064673581452,0.0,0.4392922513727882,0.0549115314215985,0.9884075655887736,0.6040268456375839,0.6589383770591825,41.01891397193411,2.5808419768151314,1.043319097010372,Ligue 1,I. Sissoko,Midfielder,1639.0,201.0,101.0,0.0,8.0,1.0,18.0,11.0,12.0,747.0,81.6,47.0,19.0,61.11111111111112,strasbourg,11.037217815741306,5.546064673581452,0.0,0.4392922513727882,0.0549115314215985,0.9884075655887736,0.6040268456375839,0.6589383770591825,41.01891397193411,2.5808419768151314,1.043319097010372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ligue 1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mikel vesga,athletic club,la liga,midfielder,1,Positional Anchor,0.3571947674418604,0.4235266969643029,0.5025091368059084,0.8686453360267502,0.3975270103999332,0.8860209837303332,0.6258773037484944,0.4697392119235783,0.4273024221230349,I. Sissoko
Iker Muñoz,Osasuna,Midfielder,1852.0,248.0,147.0,4.0,16.0,0.0,13.0,4.0,5.0,970.0,74.6,32.0,11.0,30.76923076923077,iker munoz,osasuna,12.05183585313175,7.143628509719222,0.1943844492440604,0.7775377969762419,0.0,0.6317494600431965,0.1943844492440604,0.2429805615550755,47.138228941684666,1.5550755939524838,0.5345572354211663,La Liga,Iker Muñoz,Midfielder,1852.0,248.0,147.0,4.0,16.0,0.0,13.0,4.0,5.0,970.0,74.6,32.0,11.0,30.76923076923077,osasuna,12.05183585313175,7.143628509719222,0.1943844492440604,0.7775377969762419,0.0,0.6317494600431965,0.1943844492440604,0.2429805615550755,47.138228941684666,1.5550755939524838,0.5345572354211663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Liga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,d. frattesi,inter,serie a,midfielder,2,Final-Third Playmaker,0.1384447674418604,0.903393827428612,0.6389516458684016,0.9723315268831147,0.8087570923545176,0.6545755159167177,0.6174984616695087,0.6773071148337386,0.4119915026390965,Iker Muñoz
I. Louza,Lorient,Midfielder,866.0,93.0,47.0,1.0,14.0,3.0,17.0,10.0,25.0,520.0,79.8,13.0,9.0,58.82352941176471,imran louza,lorient,9.66512702078522,4.884526558891455,0.1039260969976905,1.4549653579676676,0.3117782909930716,1.766743648960739,1.039260969976905,2.5981524249422634,54.04157043879907,1.3510392609699768,0.9353348729792148,Ligue 1,I. Louza,Midfielder,866.0,93.0,47.0,1.0,14.0,3.0,17.0,10.0,25.0,520.0,79.8,13.0,9.0,58.82352941176471,lorient,9.66512702078522,4.884526558891455,0.1039260969976905,1.4549653579676676,0.3117782909930716,1.766743648960739,1.039260969976905,2.5981524249422634,54.04157043879907,1.3510392609699768,0.9353348729792148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ligue 1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,r. marin,empoli,serie a,midfielder,1,Positional Anchor,0.4593023255813953,0.4874475998337052,0.6371330826763933,0.1604723798770067,0.3751434646397736,0.3463028395304546,0.5939062086057603,0.3508502801961668,0.5816957488113992,I. Louza
